repr_time,n_stations,stations,drop_mean,drop_max,A_complex_mean,A_complex_max,quality,matched_izmiran
2019-09-28 19:40:00,3,"INVK,JUNG1,MXCO",3.2930217289615666,3.694539142563702,4.20197427506789,4.698419331113474,A,False
2019-09-29 14:14:00,1,AATB,4.3427379897679685,4.3427379897679685,17.870913435037444,17.870913435037444,C,False
2019-10-01 07:22:00,1,AATB,4.120875461313619,4.120875461313619,20.61481155127338,20.61481155127338,C,False
2019-10-02 21:57:00,2,"APTY,INVK",3.550430532869527,3.647842693178251,3.6507394914477276,3.810074100859974,B,True
2019-10-04 01:52:00,3,"KERG,NEWK,OULU",4.057269172139031,4.499404242785186,4.1819155826571075,4.757577594626506,A,True
2019-10-06 01:18:00,1,APTY,3.8548744773065313,3.8548744773065313,3.588359346508327,3.588359346508327,C,True
2019-10-07 00:32:00,4,"INVK,LMKS,NEWK,OULU",3.80113543014562,4.316450304729513,4.4071683365848155,5.596756363944506,A,True
2019-10-07 14:44:00,1,APTY,4.209654781097268,4.209654781097268,4.911507013943703,4.911507013943703,C,True
2019-10-08 16:50:00,3,"INVK,KERG,NEWK",3.5137126318183767,4.165923692598839,4.125622733756948,4.777906936983832,A,True
2019-10-10 06:33:00,2,"KERG,MXCO",3.766290002585155,4.250221511250419,3.977337487621531,4.158781825039767,B,True
2019-10-11 15:08:00,2,"INVK,JUNG1",2.293516830048388,2.8734088398073054,4.642136220216965,5.238402365400823,B,False
2019-10-12 09:42:00,1,APTY,2.3903682354855547,2.3903682354855547,4.190570209379929,4.190570209379929,C,True
2019-10-14 20:11:00,1,APTY,3.8274587128564734,3.838748998812718,4.640636991341536,4.718304442249339,C,True
2019-10-15 21:12:00,4,"AATB,INVK,JUNG1,LMKS",3.015820529715982,3.826042126970102,6.200612537208744,17.359332944387383,A,False
2019-10-17 07:00:00,1,APTY,3.584268521057786,3.584268521057786,4.50383893054119,4.50383893054119,C,True
2019-10-18 01:32:00,3,"AATB,APTY,KERG",3.172446114581437,3.740921105143065,9.058913124571387,15.800096409499039,A,True
2019-10-18 20:29:00,2,"LMKS,NEWK",3.195421929340816,3.9562146599254913,5.033436042242798,5.649053456221332,B,False
2019-10-19 16:54:00,1,KERG,2.5934208137847095,2.5934208137847095,4.475899162292656,4.475899162292656,C,False
2019-10-20 18:00:00,1,APTY,3.151504264030615,3.151504264030615,4.303402296780263,4.303402296780263,C,False
2019-10-21 21:32:00,3,"MXCO,NEWK,OULU",4.84583007107272,5.249177099574122,4.482426228349106,7.046052397881732,A,False
2019-10-22 11:38:00,1,AATB,3.963874168817925,3.963874168817925,15.698789862366537,15.698789862366537,C,False
2019-10-23 22:58:00,4,"AATB,APTY,INVK,KERG",3.3661667545423626,4.411407856786578,7.09599983093162,19.33679110682866,A,True
2019-10-24 20:28:00,2,"INVK,OULU",3.8454807139050025,4.983145639700589,4.345829533198327,4.568979355955681,B,True
2019-10-26 00:00:00,1,NEWK,5.039817380617307,5.039817380617307,4.955530222641579,4.955530222641579,C,False
2019-10-27 17:14:00,1,AATB,4.1047524570711795,4.1047524570711795,25.04734295298814,25.04734295298814,C,True
2019-10-31 06:01:00,3,"AATB,LMKS,OULU",3.3742556048014274,4.860103218315477,11.25772091750752,31.105881596953594,A,True
2019-11-02 05:30:00,1,INVK,2.999490590092387,2.999490590092387,4.428616909257756,4.428616909257756,C,True
2019-11-03 13:34:00,1,NEWK,4.30988457821807,4.30988457821807,4.652738274053095,4.652738274053095,C,True
2019-11-04 17:29:00,2,"APTY,OULU",3.6370029694279493,3.6513786156584898,3.696498536664629,3.741843444776688,B,True
2019-11-05 13:28:00,1,AATB,2.73182088770551,2.73182088770551,17.827138636928876,17.827138636928876,C,False
2019-11-06 13:43:00,2,"JUNG1,MXCO",2.743603488468647,2.749223242995421,5.347664556949333,5.609414909543258,B,True
2019-11-07 14:44:00,1,KERG,3.5032746661686542,3.5032746661686542,7.641731403426115,7.641731403426115,C,True
2019-11-08 12:43:00,3,"APTY,KERG,NEWK",3.8237347094641074,3.970028660404926,6.5985028401259775,9.760240966287574,A,False
2019-11-09 08:23:00,2,"DOMC,KERG",4.965024215624186,6.9466102103747085,3.9683165854976528,4.1445682519043086,B,True
2019-11-10 07:14:00,1,INVK,3.1992141031217978,3.2298393604712565,4.166270393315206,4.240756548340434,C,True
2019-11-11 00:21:00,2,"APTY,NEWK",3.543401018535998,3.9526240487192412,4.276036203013069,4.376250385145129,B,True
2019-11-11 19:04:00,1,KERG,3.3533477774713565,3.3533477774713565,3.3474991158101175,3.3474991158101175,C,True
2019-11-12 11:24:00,1,AATB,3.022459585033558,3.022459585033558,16.615382057097285,16.615382057097285,C,True
2019-11-13 00:30:00,1,INVK,3.1918163317517996,3.2366792571050857,4.170505204236497,4.482991367307472,C,True
2019-11-14 02:38:00,2,"LMKS,NEWK",3.4308806948671964,4.272026866851036,4.807518969885801,6.57552870635581,B,False
2019-11-14 22:36:00,2,"AATB,KERG",3.184343976419185,4.245019439227581,8.488483902796355,18.048938047782734,B,True
2019-11-16 01:46:00,1,OULU,4.887221013485357,4.887221013485357,3.379641638285821,3.379641638285821,C,True
2019-11-17 01:20:00,1,NEWK,4.335585301634975,4.447750673547436,4.485580524954379,4.708104024076929,C,True
2019-11-18 16:00:00,1,JUNG1,2.858695758659339,2.8601509424855887,7.0474973474851605,8.731847073063324,C,False
2019-11-20 04:35:00,3,"APTY,JUNG1,OULU",3.2312532897156334,4.119418346528019,4.790987425715082,5.785252889781081,A,True
2019-11-22 01:08:00,4,"DOMC,LMKS,NEWK,OULU",4.586111815110352,7.149237290152182,4.7841063445393575,6.0422254244657925,A,True
2019-11-23 02:12:00,3,"DOMC,JUNG1,OULU",4.724774469401671,9.42741896289871,4.190129773214659,4.983634723021104,A,True
2019-11-23 21:11:00,2,"INVK,MXCO",3.0618172700628183,3.2510161629778285,4.598941318739712,5.266429960082969,B,True
2019-11-24 13:08:00,3,"AATB,DOMC,OULU",5.418759559295588,8.186156997355136,10.518566354677398,21.395388039160093,A,False
2019-11-25 04:00:00,2,"APTY,NEWK",3.8487085356248794,4.110428106612593,4.70071801429147,4.780819138307863,B,False
2019-11-25 20:08:00,1,DOMC,6.375094506169484,6.375094506169484,3.775881494365369,3.775881494365369,C,False
2019-11-27 01:14:00,2,"DOMC,LMKS",5.24848948258646,6.95616424847033,3.927357686391035,4.699224805040098,B,False
2019-11-28 04:22:00,3,"APTY,INVK,KERG",2.9312604518366148,3.9103607942113534,4.0775984788780555,4.350387541523544,A,False
2019-11-29 07:59:00,2,"INVK,OULU",3.594433335941374,4.254844987658205,5.309237816057215,5.340664803784174,B,True
2019-11-30 00:32:00,1,KERG,2.6593844923482415,2.6593844923482415,4.55834587581665,4.55834587581665,C,True
2019-12-01 03:48:00,4,"AATB,APTY,JUNG1,LMKS",3.4676213775733133,6.249052318435878,5.557804321050265,10.88855694573895,A,False
2019-12-01 19:18:00,1,LMKS,2.8964018654865695,2.8964018654865695,4.0647461303271015,4.0647461303271015,C,False
2019-12-03 05:24:00,3,"AATB,APTY,KERG",3.4852681398987913,4.08681721297638,6.899314572936538,16.39955717587999,A,True
2019-12-05 02:00:00,4,"AATB,APTY,NEWK,OULU",3.947705540699904,5.500040187193123,6.254005526580042,15.687897017023529,A,False
2019-12-07 12:52:00,1,APTY,2.662089550447697,2.662089550447697,4.1625001722932184,4.1625001722932184,C,True
2019-12-08 13:26:00,1,NEWK,5.150234132221552,5.216519029400243,4.689113828045633,5.323736946023911,C,False
2019-12-09 19:20:00,1,MXCO,3.1432498672372233,3.1432498672372233,5.858943140125754,5.858943140125754,C,True
2019-12-10 22:18:00,3,"APTY,LMKS,NEWK",3.8804208847322634,4.547095957414078,4.625887094308826,5.009737275457279,A,False
2019-12-11 17:31:00,2,"KERG,LMKS",2.302826611301847,2.7838699899650186,3.8098187681043414,3.9335409330560016,B,False
2019-12-12 18:28:00,4,"AATB,KERG,LMKS,MXCO",2.550760248078394,3.963978315971149,5.070582830564001,5.50085415933315,A,False
2019-12-13 19:34:00,1,INVK,3.9045290760405384,3.9045290760405384,6.675965239840337,6.675965239840337,C,True
2019-12-14 21:58:00,1,OULU,4.31087073284687,4.31087073284687,4.096437466523202,4.096437466523202,C,True
2019-12-15 17:36:00,1,LMKS,2.5180694517434064,2.5180694517434064,3.725412395986208,3.725412395986208,C,False
2019-12-16 07:30:00,1,NEWK,5.114399260812651,5.298133550657292,5.003567492905639,5.6286254284169726,C,False
2019-12-17 21:10:00,1,APTY,3.4439347772773963,3.4439347772773963,4.309344236358238,4.309344236358238,C,True
2019-12-19 07:42:00,2,"JUNG1,OULU",3.367356946354907,4.665937887809017,4.109415983460986,4.1702525457316835,B,False
2019-12-20 20:51:00,2,"LMKS,MXCO",3.480370815702229,4.362468177787687,4.360814055944458,4.559152176824579,B,False
2019-12-22 07:18:00,1,INVK,2.910612022504256,2.910612022504256,4.136489712486141,4.136489712486141,C,False
2019-12-23 01:48:00,1,DOMC,7.061975287492707,7.061975287492707,4.41025749490709,4.41025749490709,C,True
2019-12-24 02:38:00,2,"LMKS,OULU",3.681140881695479,4.748357310071921,4.901064018111395,5.889287130206218,B,True
2019-12-25 14:45:00,2,"KERG,NEWK",3.6461182225433735,4.346864020918771,4.027563672940346,4.2483283000208,B,True
2019-12-26 20:24:00,2,"DOMC,OULU",7.035961129004105,8.101601037464231,4.127153353666886,4.673960672734626,B,False
2019-12-27 20:06:00,3,"APTY,JUNG1,OULU",3.698305809910847,4.469449896505138,5.431708158073974,7.079284569071102,A,False
2019-12-28 14:56:00,1,KERG,2.880528027685408,2.880528027685408,3.6486846662747787,3.6486846662747787,C,False
2019-12-29 12:26:00,2,"AATB,OULU",3.160839296264612,4.3934538342119245,4.344344375553355,4.554104753918316,B,True
2019-12-30 16:15:00,2,"DOMC,MXCO",5.1624304463574955,6.9118782833684795,4.618695997655882,5.433292533173569,B,True
2019-12-31 22:08:00,5,"DOMC,JUNG1,LMKS,MXCO,NEWK",3.9660850021538434,9.268095289430333,4.686115982669981,5.610432522657925,A,False
