group_id,n_support_flag,n_trigger_station,mean_support_drop,median_support_shift_h
638,10,8,5.383879272128199,0.06666666666666665
639,9,3,5.020512472743812,0.0333333333333333
640,10,7,5.855595394312383,0.1
641,2,2,4.8237130420232734,0.06666666666666665
642,2,2,3.9751325829760673,0.0666666666666666
643,8,1,4.708607597436381,0.0333333333333333
644,10,6,6.3586794550894625,0.06666666666666665
645,8,4,4.977589823724243,0.0166666666666666
646,4,2,4.81413535381733,0.0
647,2,1,4.091873380318295,0.0
648,7,3,4.548326323149089,0.01666666666666665
649,1,1,4.084480042568042,0.0333333333333333
650,8,2,4.968855867335149,0.0666666666666666
651,9,3,4.753163795596068,0.0666666666666666
652,6,4,4.545276595273364,0.0333333333333333
653,8,3,4.334698856018462,0.0
654,4,3,4.385487871032359,0.01666666666666665
655,7,2,4.755412001030203,0.0166666666666666
656,10,5,8.891227154547433,0.0666666666666666
657,1,1,10.940070975624083,0.0
658,8,4,6.47914653509226,0.0166666666666666
659,10,8,6.807110995832581,0.0
660,5,3,4.767455334519576,0.0
661,9,3,4.983536849767658,0.01666666666666665
662,1,1,3.452449842167881,0.0
663,2,1,4.032951742493767,0.04999999999999995
664,3,2,3.893814042653567,0.01666666666666665
665,3,1,4.193151633208212,0.0
666,3,1,4.106306814319822,0.0333333333333333
667,8,4,5.31879232249497,0.05
668,8,3,4.644184842101099,0.0333333333333333
669,4,1,4.465522858134576,0.0
670,10,8,5.757057376311655,0.0166666666666666
671,1,1,4.117221814238222,0.0333333333333333
672,3,1,4.034422409942306,0.0
673,5,1,4.392036124644564,0.0333333333333333
674,2,2,3.8452385787988144,0.06666666666666665
675,2,1,4.075646559502688,0.0333333333333333
676,2,1,3.8893231925347727,0.0333333333333333
677,9,5,4.7683209840544425,0.0
678,7,1,4.516607225919464,0.0
679,5,1,3.9742047968893797,0.1
680,8,4,5.495993165725136,0.0833333333333333
681,9,3,8.785091888216108,0.0333333333333333
682,7,6,5.206616276708825,0.0333333333333333
683,2,1,4.101256902443227,0.0666666666666666
684,2,1,4.169829585938418,0.0333333333333333
685,4,2,4.208117353525769,0.0166666666666666
686,9,8,5.476840771932139,0.0166666666666666
687,3,1,4.170335615365621,0.0
688,3,1,4.3780372095493405,0.01666666666666665
689,4,1,4.1834861932676635,0.0833333333333333
690,7,2,4.940011784458471,0.05
691,3,1,4.150666372419608,0.0
692,6,2,4.706227008364658,0.0333333333333333
693,2,1,4.500636396041149,0.0
694,9,6,5.4329372322155995,0.0166666666666666
695,1,1,3.417979448726134,0.0333333333333333
696,2,1,4.369321975524231,0.0
697,6,2,4.470991018375026,0.01666666666666665
698,2,1,4.2128031063788205,0.0333333333333333
699,8,6,6.227137466868066,0.0333333333333333
700,6,5,9.332484252033971,9.433333333333334
