time,duration,magnitude,ons type,V max,B max
1990-08-30 10:56,28,1.36,SI,572,17.8
1990-09-01 10:24,2,0.09,SSC,,
1990-09-01 12:39,34,0.68,SI,609,11
1990-09-03 05:00,39,0.89,,,
1990-09-05 20:00,67,0.61,,540,6.8
1990-09-10 07:00,20,0.74,,409,7.9
1990-09-11 05:37,69,1.3,SI,551,13
1990-09-15 00:00,50,0.5,,472,7.2
1990-09-18 21:00,36,0.9,,426,6.5
1990-09-20 17:00,48,0.39,,482,9.1
1990-09-23 18:00,34,0.76,,416,7.8
1990-09-25 10:00,17,0.27,,482,8.2
1990-09-26 05:00,31,0.67,,473,7.8
1990-10-01 16:00,29,0.63,,348,10.2
1990-10-03 10:00,80,1.62,,542,13.9
1990-10-08 22:00,13,0.32,,383,7.1
1990-10-09 13:16,36,2.76,SI,493,12.8
1990-10-12 13:00,53,0.56,,,
1990-10-17 13:00,30,0.41,,427,4.6
1990-10-19 04:00,63,0.69,,482,13.9
1990-10-22 17:00,47,1.36,,478,10.7
1990-10-25 06:00,27,0.5,,,
1990-10-26 11:34,36,2.05,SSC,,
1990-10-29 20:11,36,1.37,SSC,565,17.7
1990-11-03 04:00,36,0.58,,439,6
1990-11-05 16:00,36,0.24,,,
1990-11-07 12:00,50,1.26,,406,7.4
1990-11-11 17:00,36,0.77,,513,10.8
1990-11-15 20:00,52,0.48,,406,14.4
1990-11-19 17:00,20,0.28,,,
1990-11-20 16:00,42,1.14,,384,6.8
1990-11-24 05:00,52,0.32,,359,5.6
1990-11-26 23:32,37,2.29,SSC,572,21
1990-11-30 03:00,66,0.58,,,
1990-12-03 17:00,28,1.12,,478,12.2
1990-12-05 02:00,36,0.68,,499,7.4
1990-12-08 14:25,36,2.72,SSC,407,11
1990-12-12 12:00,36,0.45,,,
1990-12-18 05:00,42,0.69,,415,8.9
1990-12-21 17:24,38,2.14,SI,412,7.6
1990-12-23 18:00,39,0.62,,374,10.9
1990-12-26 07:00,59,0.8,,361,7.7
1990-12-30 04:00,25,1.73,,386,15.8
1990-12-31 08:00,59,0.82,,388,10.1
1991-01-03 14:00,32,0.58,,391,8.7
1991-01-05 04:00,39,0.28,,448,8.9
1991-01-09 05:00,29,0.46,,381,7
1991-01-12 01:51,34,0.91,SSC,419,14
1991-01-13 18:00,36,0.47,,480,6.9
1991-01-15 14:00,36,0.49,,439,7.9
1991-01-17 17:00,39,0.51,,467,7.4
1991-01-22 07:00,32,0.39,,355,6.3
1991-01-23 20:30,27,0.5,SSC,427,12.3
1991-01-25 02:00,39,1.03,,559,15.6
1991-01-28 05:00,36,0.62,,440,6.5
1991-01-30 22:00,2,0.11,,351,6.9
1991-01-31 01:00,11,0.44,,380,11.4
1991-01-31 14:00,26,2.48,,458,14.6
1991-02-01 18:42,36,1.68,SSC,,
1991-02-04 22:14,24,0.36,SSC,437,7
1991-02-06 02:00,57,0.49,,445,8.7
1991-02-09 04:00,34,1.01,,436,9.6
1991-02-19 15:00,49,1.48,,358,14.3
1991-02-22 05:34,37,0.67,SI,546,14.4
1991-02-24 04:00,36,0.67,,535,8.9
1991-02-27 17:00,53,1.18,,,
1991-03-02 01:00,36,0.38,,436,10.8
1991-03-04 16:19,15,0.97,SSC,400,10.7
1991-03-05 09:00,43,1.73,,512,13
1991-03-07 22:00,40,0.76,,550,10.9
1991-03-09 22:45,36,3.13,SSC,568,13.3
1991-03-12 04:53,23,1.06,SI,,
1991-03-13 07:00,20,3.49,,,
1991-03-14 06:00,33,1.2,,374,9.9
1991-03-16 15:59,27,0.62,SI,414,7.3
1991-03-17 23:00,36,1,,400,9.9
1991-03-19 23:00,27,0.91,,424,12.2
1991-03-21 06:00,41,2.01,SSC,561,21.5
1991-03-24 01:47,2,0,SI,,
1991-03-24 03:41,43,20.3,SSC,,
1991-03-26 01:00,26,1.18,,,6.9
1991-03-27 12:00,49,1.19,,489,9.1
1991-03-30 06:00,64,3.15,,558,10.4
1991-04-02 18:00,34,0.79,,666,13.2
1991-04-04 11:22,45,3.13,SSC,769,
1991-04-10 15:00,50,0.99,,406,10.8
1991-04-16 11:00,36,1.52,,329,6.5
1991-04-19 10:56,27,0.65,SSC,,
1991-04-20 19:00,36,1.32,,391,11.5
1991-04-23 10:41,30,0.45,SI,415,8.2
1991-04-24 20:45,47,9.44,SSC,521,17.2
1991-04-27 08:00,39,0.91,,449,14
1991-04-29 19:00,21,0.39,,,
1991-05-01 03:00,52,2.35,,,
1991-05-04 04:00,36,0.31,,446,5.3
1991-05-06 09:00,30,1.05,,380,12
1991-05-09 05:00,74,0.83,,407,10.6
1991-05-13 08:57,33,2.6,SSC,,
1991-05-15 00:00,31,1.02,,,
1991-05-16 20:41,52,2.28,SSC,439,10.5
1991-05-19 16:00,41,3.06,,386,10.2
1991-05-21 12:27,10,0.2,SI,405,13.7
1991-05-22 00:18,30,0.79,SSC,440,21.2
1991-05-23 10:00,41,1.53,,538,14
1991-05-25 13:00,42,1.58,,,
1991-05-27 18:00,42,5.46,,,
1991-05-31 10:39,12,5.08,SSC,573,20.1
1991-06-01 01:00,29,1.5,,665,14.6
1991-06-02 10:00,35,1.02,,591,13.2
1991-06-04 03:37,9,1.12,SSC,501,12.5
1991-06-04 15:36,43,8.31,SI,710,32.6
1991-06-06 12:00,30,0.8,,,
1991-06-07 22:28,23,3.69,SSC,,
1991-06-09 00:40,14,8.54,SSC,,
1991-06-09 16:17,22,3.19,SI,,
1991-06-10 17:16,34,7.73,SSC,,
1991-06-12 10:12,28,21.7,SSC,911,27.7
1991-06-13 18:00,35,4.15,,770,7
1991-06-17 10:19,8,1.1,SSC,667,18.4
1991-06-17 19:22,49,2.93,SSC,580,20.3
1991-06-22 18:00,53,2.9,,660,10.6
1991-06-25 13:00,39,0.45,,678,9.1
1991-06-30 01:16,44,3.8,SSC,454,12.6
1991-07-02 08:11,31,5.87,SI,,
1991-07-03 20:00,53,1.42,,,
1991-07-06 15:28,40,0.56,SSC,354,12.7
1991-07-08 16:36,36,10.7,SSC,738,25.7
1991-07-10 13:00,36,1.2,,611,9.1
1991-07-12 09:24,15,4.98,SSC,682,12
1991-07-13 02:34,30,4.68,SSC,571,25.1
1991-07-16 16:00,34,2.81,SI,,
1991-07-19 19:04,67,6.83,SSC,663,10.6
1991-07-23 11:00,42,0.47,,587,9.3
1991-07-25 15:00,66,1.06,,444,10.8
1991-07-30 05:57,43,0.45,SSC,388,9.9
1991-08-01 13:14,14,0.43,SSC,451,21.2
1991-08-02 05:33,32,1.84,SSC,686,22.9
1991-08-03 20:00,36,1.08,,731,12.5
1991-08-05 20:46,37,2.09,SSC,658,13.8
1991-08-09 18:00,29,1.46,,,
1991-08-11 02:53,37,1.2,SSC,,
1991-08-12 23:53,36,1.29,SSC,484,13.6
1991-08-16 09:00,36,1.22,,829,13.1
1991-08-18 18:33,25,8.35,SSC,748,20.3
1991-08-19 22:44,8,1.26,SSC,542,19
1991-08-20 08:00,34,1.19,SSC,,
1991-08-22 00:19,36,1.08,SSC,,
1991-08-24 05:00,49,0.81,,405,7.8
1991-08-27 15:15,36,4.68,SSC,468,27.7
1991-08-30 16:00,74,1.44,,681,22.6
1991-09-03 17:00,29,0.53,,,
1991-09-05 02:11,36,1.4,SSC,,
1991-09-07 16:00,32,0.56,,409,12.6
1991-09-09 05:16,36,0.54,SSC,498,17.5
1991-09-11 01:28,43,0.67,SSC,575,14.5
1991-09-13 07:00,31,2,,582,9.7
1991-09-14 19:00,35,0.85,,,
1991-09-16 14:00,36,0.38,,,
1991-09-18 12:00,38,0.74,,,
1991-09-22 08:00,44,0.53,,324,12.5
1991-09-24 21:00,35,0.89,,462,16.1
1991-09-26 18:00,58,1.56,,547,13.4
1991-10-01 18:15,36,3.2,SSC,469,8.1
1991-10-04 14:15,18,1.27,SSC,451,14.7
1991-10-05 12:00,38,2.74,,689,18.9
1991-10-07 13:57,25,0.75,SSC,757,16.2
1991-10-08 18:25,17,0.36,SSC,686,6.1
1991-10-09 13:00,28,2.27,,566,10.1
1991-10-15 02:00,47,0.75,,416,10.1
1991-10-17 13:30,10,0.43,SSC,342,16.2
1991-10-18 01:46,23,0.71,SSC,429,16.5
1991-10-19 03:52,29,0.69,SI,377,10.7
1991-10-20 13:00,57,0.95,,355,14.4
1991-10-23 21:00,36,0.98,,,
1991-10-25 19:00,47,1.27,,586,12.9
1991-10-28 10:54,4,2.13,SSC,909,19.3
1991-10-28 15:37,39,9.47,SSC,994,37.4
1991-10-30 08:00,19,0.5,,632,11.2
1991-10-31 08:21,13,0.88,SSC,1090,24.5
1991-10-31 23:30,18,4.18,SSC,936,40.7
1991-11-01 20:01,18,1.41,SSC,644,12
1991-11-02 17:00,56,1.39,,757,12.3
1991-11-08 06:47,5,1.58,SSC,,
1991-11-08 13:13,36,3.73,,628,37.4
1991-11-10 13:52,22,0.31,SSC,484,9.3
1991-11-11 17:51,34,0.64,SSC,409,10.4
1991-11-13 11:00,36,1.14,,443,13.7
1991-11-15 09:19,27,0.55,SSC,540,11.5
1991-11-16 15:00,39,1.39,,,
1991-11-18 14:00,12,0.41,,,
1991-11-19 04:21,36,2.43,SSC,,
1991-11-21 17:00,35,0.91,,771,18.6
1991-11-23 12:00,36,1.18,,698,8.3
1991-11-27 19:00,24,0.31,,395,6.1
1991-11-28 20:00,69,3.33,,443,12.5
1991-12-01 20:00,43,1.68,,,
1991-12-04 18:00,36,0.46,,587,7
1991-12-08 17:00,27,0.88,,466,14.2
1991-12-09 23:00,21,0.87,,530,16.4
1991-12-10 23:00,20,1.34,,506,14
1991-12-11 22:00,36,0.59,,556,8
1991-12-14 17:00,36,0.69,,,
1991-12-16 21:00,39,0.64,,633,17.7
1991-12-18 21:00,39,1.12,,473,14.1
1991-12-20 20:00,34,0.88,,700,14.9
1991-12-22 16:00,23,0.99,,481,13.8
1991-12-23 18:01,56,1.38,SSC,483,7.6
1991-12-26 07:00,9,0.52,,,
1991-12-26 16:40,34,3.88,SI,,
1991-12-28 10:00,41,2.27,,518,11.6
1991-12-30 11:27,24,0.54,SSC,455,13.2
1991-12-31 14:26,26,1.22,SI,464,12.2
1992-01-01 16:45,36,3.03,SSC,465,13.1
1992-01-03 14:00,56,1.4,,482,12.6
1992-01-06 23:00,25,0.33,,,
1992-01-08 02:42,35,0.65,SSC,,
1992-01-09 21:53,31,0.75,SSC,356,10
1992-01-11 09:41,21,1.07,SI,366,18.8
1992-01-12 09:11,33,3.16,SSC,479,31.6
1992-01-14 00:00,39,0.87,,616,19.1
1992-01-16 20:00,46,0.84,,674,11.9
1992-01-19 06:00,52,0.55,,,
1992-01-22 03:00,47,0.68,,342,6.4
1992-01-24 23:00,34,0.51,,297,5.7
1992-01-26 14:59,60,4.04,SSC,412,21.6
1992-01-29 21:00,34,0.63,,458,10.5
1992-02-01 06:07,27,3.34,SI,,
1992-02-02 11:54,33,1.44,SSC,513,
1992-02-04 16:00,36,0.58,,495,11.1
1992-02-07 04:00,30,1.47,,435,11.4
1992-02-08 14:28,36,5.26,SSC,595,34.8
1992-02-10 12:00,54,0.7,,560,10.7
1992-02-13 19:00,23,0.45,,,
1992-02-17 05:20,2,0.12,SI,362,11.6
1992-02-17 08:05,36,0.9,SSC,433,24.4
1992-02-20 01:09,17,3.43,SSC,486,28.6
1992-02-20 20:00,34,4.33,,507,25.9
1992-02-24 07:03,8,0.37,SSC,458,13.3
1992-02-24 16:28,36,1.69,SSC,458,20.1
1992-02-26 16:57,21,9.6,SSC,,
1992-02-27 17:00,34,0.64,,,
1992-02-29 09:20,60,1.92,SSC,559,17.9
1992-03-03 15:00,62,1.68,,496,9.5
1992-03-07 02:00,34,1.04,,394,12
1992-03-08 19:00,35,0.73,,477,17.6
1992-03-11 02:00,36,0.53,,,
1992-03-14 09:00,56,0.52,,357,11.1
1992-03-17 09:51,48,3.47,SSC,576,24.7
1992-03-21 02:00,30,1.54,,478,12.7
1992-03-25 23:00,59,0.47,,416,7.9
1992-03-29 17:00,55,0.66,,388,10
1992-04-01 02:00,57,2.23,,418,15.1
1992-04-03 18:00,56,0.62,,,
1992-04-06 19:00,53,0.59,,648,7
1992-04-11 17:00,29,1.05,,384,10.3
1992-04-14 20:25,36,1.09,SSC,497,15.9
1992-04-18 14:00,46,0.55,,,
1992-04-20 23:00,21,0.46,,370,6.6
1992-04-21 23:00,27,0.45,,416,9.5
1992-04-23 17:00,36,1.26,,400,9.8
1992-04-25 13:00,44,0.76,,361,9.1
1992-04-28 22:00,45,0.85,,,
1992-05-01 11:00,25,0.92,,,
1992-05-02 15:00,36,0.55,,417,8.8
1992-05-04 15:00,27,0.95,,425,12
1992-05-05 22:00,69,3.2,,438,13.7
1992-05-09 15:57,3,0.64,SSC,414,21.7
1992-05-09 19:57,89,9.01,SSC,889,35.9
1992-05-17 04:00,32,0.35,,342,7.5
1992-05-18 20:21,21,0.87,SSC,365,16
1992-05-19 20:00,36,0.35,,420,11.3
1992-05-22 04:13,36,3.1,SSC,456,19.5
1992-05-27 14:00,35,1.7,,555,12.1
1992-05-29 09:00,55,0.73,,821,9.4
1992-06-02 23:00,55,0.51,,389,11.1
1992-06-05 21:00,36,0.64,,,
1992-06-08 07:00,36,1.57,SSC,334,9.2
1992-06-10 04:03,42,2.36,SSC,487,30.7
1992-06-12 08:16,3,0.03,SI,454,13.5
1992-06-12 12:03,36,0.39,SSC,493,14.9
1992-06-15 20:00,51,0.45,,383,8
1992-06-18 12:52,34,1.41,SSC,,
1992-06-20 06:00,33,1.19,,,
1992-06-21 21:00,42,0.82,,436,17.1
1992-06-24 02:00,58,0.87,,687,15.6
1992-06-27 20:35,44,0.69,SSC,597,13.3
1992-06-30 07:00,51,0.79,,,
1992-07-04 14:00,27,0.44,,351,9.8
1992-07-05 21:00,36,0.24,,371,6.7
1992-07-08 04:00,45,0.68,,348,6.5
1992-07-11 21:00,60,2.73,,321,12.4
1992-07-16 11:00,35,0.68,,433,6.2
1992-07-18 06:00,36,0.43,,391,6.5
1992-07-20 11:00,41,1.97,,343,16.3
1992-07-22 14:00,36,0.86,,681,16
1992-07-28 05:00,36,0.56,,,
1992-08-02 13:00,31,0.57,,386,5.6
1992-08-04 01:09,11,0.45,SSC,363,5.1
1992-08-04 14:08,31,2.33,SI,401,15.4
1992-08-06 04:24,53,1.81,SSC,417,18
1992-08-09 00:00,47,0.74,,,
1992-08-13 15:14,41,0.36,SSC,550,9.9
1992-08-16 09:00,36,0.34,,476,7.9
1992-08-18 06:00,32,0.24,,381,6.8
1992-08-19 22:23,30,1.26,SSC,395,
1992-08-21 19:00,20,0.88,,,
1992-08-22 18:00,19,4.56,,,
1992-08-23 14:00,18,3.3,,,
1992-08-26 05:00,33,0.83,,468,9.5
1992-08-29 00:00,35,0.47,,417,6.5
1992-09-02 10:39,50,4.21,SI,,
1992-09-04 17:00,36,1.47,,,
1992-09-09 01:39,21,6.31,SSC,589,25.1
1992-09-10 01:25,24,1.26,SSC,486,13.6
1992-09-11 23:00,48,0.56,,351,6.2
1992-09-15 00:00,42,0.45,,,
1992-09-17 04:29,36,2.47,SI,,
1992-09-19 22:00,37,0.94,,545,8
1992-09-22 01:00,36,0.25,,520,9.6
1992-09-25 05:00,64,0.78,,440,8.6
1992-09-28 17:00,36,3.89,,,
1992-10-02 18:00,32,0.9,,344,8.3
1992-10-04 08:00,33,0.77,,466,10.1
1992-10-05 23:00,36,1.48,,408,7.4
1992-10-08 18:39,12,2.43,SSC,415,18.3
1992-10-09 09:12,36,1.42,SSC,,
1992-10-11 11:00,45,0.63,,,
1992-10-13 19:00,50,0.62,,775,13.4
1992-10-19 18:00,30,0.37,,463,8.4
1992-10-21 04:00,21,0.31,,421,9.6
1992-10-26 00:01,23,0.55,SI,394,12.2
1992-10-27 02:00,34,0.67,,568,13.6
1992-10-28 19:00,63,0.67,,495,10.5
1992-11-01 07:00,13,1.56,,395,9.6
1992-11-01 21:47,20,1.65,SSC,484,18.3
1992-11-02 21:00,34,0.82,,377,6.6
1992-11-04 13:12,54,2,SSC,,
1992-11-07 21:00,30,0.75,,458,9.5
1992-11-09 08:00,31,2.8,,486,30.1
1992-11-10 20:00,36,0.76,,687,11.8
1992-11-15 16:00,36,0.5,,550,7.4
1992-11-19 22:00,41,0.53,,383,9.2
1992-11-22 04:00,30,2.05,,471,15.7
1992-11-23 14:00,62,0.52,,451,9
1992-11-28 23:00,37,0.89,,,
1992-11-30 20:00,36,0.81,,,
1992-12-04 23:00,36,1.06,,388,9.7
1992-12-07 07:55,5,0.32,SSC,,
1992-12-07 13:46,36,1.7,SSC,734,25.9
1992-12-10 13:00,34,0.41,,614,6.5
1992-12-17 06:16,45,1.06,SSC,543,16.9
1992-12-19 22:00,25,0.59,,,
1992-12-21 02:00,39,0.4,,580,11.2
1992-12-27 20:10,32,2.74,SSC,428,18.3
1992-12-29 09:00,29,1.41,,467,12.1
1992-12-31 03:00,29,0.81,,,11.2
1993-01-02 04:00,36,2.09,,748,11
1993-01-04 11:23,31,0.47,SI,792,8.1
1993-01-05 23:00,51,0.63,,,
1993-01-08 20:00,29,0.36,,502,6.6
1993-01-10 05:00,30,0.52,,595,12.4
1993-01-11 15:00,36,0.83,,,
1993-01-13 23:00,47,0.49,,603,10.8
1993-01-16 13:00,29,0.77,,531,5.8
1993-01-19 10:22,40,2.06,SSC,,
1993-01-25 03:00,65,2.37,,629,15.6
1993-01-30 02:00,51,1.54,,399,11.1
1993-02-01 19:00,37,0.81,,,
1993-02-03 18:31,54,0.61,SSC,504,6.9
1993-02-06 16:00,34,0.85,,683,9.2
1993-02-08 09:00,46,0.92,,706,8
1993-02-10 21:00,36,0.44,,581,8.3
1993-02-15 23:00,24,0.34,,,
1993-02-17 03:01,28,0.98,SSC,,15.6
1993-02-20 00:29,31,2.11,SSC,543,19.5
1993-02-21 13:00,45,2.34,,764,7.7
1993-02-27 22:20,40,2.71,SSC,503,11.9
1993-03-02 08:00,35,1.08,,568,7.3
1993-03-04 02:00,54,0.74,,438,6
1993-03-07 03:00,35,0.9,,414,11.4
1993-03-08 21:37,36,3.34,SSC,680,34.3
1993-03-11 06:40,36,0.77,SSC,,
1993-03-13 19:00,30,0.52,,568,5
1993-03-15 05:26,19,0.53,SSC,627,9
1993-03-16 03:00,69,0.61,,609,11.8
1993-03-20 08:00,19,0.37,,540,11.7
1993-03-21 06:00,46,0.85,,721,10.9
1993-03-23 21:55,36,3.4,SSC,,
1993-03-26 21:00,40,1.06,,,
1993-03-29 03:00,24,1.89,,381,14.5
1993-03-30 07:19,36,0.94,SSC,398,13.3
1993-04-04 14:34,31,3.47,SSC,,
1993-04-08 00:00,33,0.39,,453,7.9
1993-04-09 20:00,36,0.62,,574,5.1
1993-04-12 03:00,33,0.97,,546,13.9
1993-04-15 11:00,36,0.88,,,5.3
1993-04-17 18:00,40,0.98,,,
1993-04-19 19:00,57,1.01,,701,10.1
1993-04-24 11:00,42,0.55,,531,5.2
1993-04-26 15:00,36,0.67,,372,4.2
1993-04-29 11:45,40,0.9,SI,,
1993-05-01 13:00,36,0.29,,373,8
1993-05-03 17:00,52,0.73,,397,9.3
1993-05-06 22:00,26,0.59,,426,9.6
1993-05-08 03:00,34,0.64,,688,14.9
1993-05-09 19:00,32,1.44,,749,8.9
1993-05-11 08:00,51,0.69,,,
1993-05-15 03:00,49,0.93,,497,7.9
1993-05-17 18:00,17,0.31,,483,8.7
1993-05-18 13:00,41,0.6,,539,8.7
1993-05-25 13:00,30,0.22,,,
1993-05-26 23:00,73,1.42,SSC,615,10.9
1993-06-03 00:00,49,2.49,,776,17.3
1993-06-08 12:00,40,0.54,,491,7.9
1993-06-10 17:28,31,1.04,SSC,508,13.7
1993-06-12 04:00,45,0.42,,549,12.2
1993-06-15 10:00,45,0.58,,404,7.3
1993-06-18 17:00,50,0.63,,,
1993-06-23 08:00,61,1.66,,763,21.9
1993-06-27 20:00,30,0.51,,482,5.9
1993-06-29 06:00,30,0.36,,374,9.5
1993-06-30 16:00,67,3.19,,,
1993-07-06 11:00,29,0.51,,377,11.1
1993-07-08 05:39,31,0.65,SI,457,9.6
1993-07-09 18:00,38,0.74,,600,9.2
1993-07-11 16:00,37,0.65,,615,6.2
1993-07-13 20:00,80,0.5,,,
1993-07-20 08:00,36,1.18,,559,12.7
1993-07-24 19:00,47,0.65,,368,5.8
1993-07-27 06:00,38,1.76,,,
1993-07-29 22:00,62,0.89,,448,13.4
1993-08-04 13:40,38,0.53,SI,457,18.2
1993-08-06 18:00,21,0.33,,,
1993-08-07 22:00,37,0.49,,,
1993-08-15 05:00,9,0.24,,329,11.6
1993-08-15 15:14,21,0.7,SSC,357,17.5
1993-08-16 15:00,36,2.05,,764,10.8
1993-08-22 04:00,33,0.28,,,
1993-08-23 19:00,64,1.49,,387,7.5
1993-08-27 18:00,36,0.85,,490,18
1993-08-30 19:00,42,0.51,,374,6.5
1993-09-02 13:00,19,0.32,,,
1993-09-03 11:00,29,0.98,,,
1993-09-11 18:00,46,1.51,,381,19.1
1993-09-15 07:00,36,0.84,,,
1993-09-20 10:00,43,0.86,,364,12
1993-09-23 12:31,27,3.78,SSC,399,24.8
1993-09-24 19:00,37,1.9,,493,14.9
1993-09-28 20:00,35,0.38,,,
1993-09-30 22:00,38,0.55,,481,5.8
1993-10-02 20:00,36,0.38,,405,6
1993-10-05 05:00,28,0.88,,370,6.6
1993-10-06 13:11,20,0.36,SI,,
1993-10-07 12:11,22,0.23,SI,371,9.4
1993-10-08 13:00,35,1.64,,,
1993-10-15 06:00,49,0.47,,378,7.5
1993-10-18 15:00,36,0.43,,321,7.1
1993-10-21 16:00,18,0.75,,,
1993-10-22 12:24,49,2.83,SSC,,
1993-10-25 16:00,35,0.96,,444,15.1
1993-10-27 10:00,35,0.57,,631,14.4
1993-10-31 05:00,31,0.52,,368,7.2
1993-11-03 17:27,0,,SSC,,
1993-11-03 17:55,41,2.62,SSC,,
1993-11-08 06:00,75,0.41,,613,5.7
1993-11-13 03:00,44,0.5,,421,9.5
1993-11-15 09:53,30,0.41,SI,,
1993-11-16 20:00,33,0.59,,,
1993-11-18 12:12,36,2.32,SSC,552,6.7
1993-11-22 02:00,49,0.48,,472,8.9
1993-11-25 17:00,36,0.39,,561,12.2
1993-12-01 04:00,33,1.26,,675,14.6
1993-12-02 19:00,26,1.57,,773,12.5
1993-12-04 00:00,30,0.38,,608,11.1
1993-12-07 12:01,63,2.49,SSC,505,10.7
1993-12-12 11:00,67,0.64,,317,9.8
1993-12-16 02:00,71,1.74,,710,18
1993-12-20 04:00,53,0.56,,635,8
1993-12-23 12:00,41,0.36,,,
1993-12-26 16:00,46,0.33,,404,4
1993-12-29 01:00,33,0.35,,355,5.4
1993-12-31 09:00,25,0.53,,407,14.3
1994-01-01 13:00,36,0.44,,609,7.2
1994-01-04 23:00,49,0.45,,,
1994-01-08 23:00,29,0.49,,329,8.5
1994-01-10 18:00,21,0.86,,544,15.5
1994-01-11 18:00,36,0.96,,775,18.9
1994-01-15 08:00,47,0.48,,753,7.5
1994-01-17 19:00,43,0.5,,,6.5
1994-01-21 20:00,24,0.46,,432,6.1
1994-01-22 23:00,33,0.71,,478,8.7
1994-01-24 14:00,28,0.9,,402,7.8
1994-01-25 21:55,80,1.96,SI,623,13.4
1994-01-30 20:00,54,0.49,,,
1994-02-02 19:00,31,0.25,,,
1994-02-05 02:00,27,3.88,,491,10
1994-02-06 09:24,27,0.73,SI,710,16.4
1994-02-07 16:00,43,0.49,,805,10.4
1994-02-13 14:00,61,0.6,,689,
1994-02-18 21:00,48,0.49,,593,9.7
1994-02-21 09:01,36,4.88,SSC,919,28.4
1994-02-25 07:00,58,0.43,,,
1994-03-02 02:00,48,2.63,,513,17
1994-03-04 15:00,44,1.48,,419,9.7
1994-03-06 22:00,55,1.35,,748,20.2
1994-03-13 05:00,27,0.45,,679,7.1
1994-03-14 21:00,36,0.34,,775,7.3
1994-03-17 20:00,40,0.45,,704,8.6
1994-03-21 04:00,33,0.68,,,
1994-03-22 19:00,28,0.36,,,
1994-03-24 04:00,57,0.46,,524,6.2
1994-03-27 10:00,41,1.2,,471,9.2
1994-03-30 00:00,48,0.43,,473,8.1
1994-04-01 20:00,14,0.43,,407,10.2
1994-04-02 11:44,61,1.6,SI,,
1994-04-11 06:00,36,0.33,,776,6.9
1994-04-14 12:00,45,0.96,,703,5.4
1994-04-16 20:00,36,4.98,iSW,,
1994-04-23 04:00,36,0.3,,447,8.8
1994-04-25 08:00,31,0.35,,456,6.7
1994-04-26 20:00,30,0.52,,404,11.6
1994-04-28 15:00,36,0.64,,,
1994-05-01 16:00,37,0.84,,725,17.5
1994-05-03 06:00,34,0.46,,769,12.3
1994-05-04 21:00,28,0.49,,766,7.4
1994-05-06 05:00,30,0.5,,809,8.5
1994-05-08 20:00,40,0.42,,824,6.2
1994-05-14 13:00,46,1.32,,798,11.3
1994-05-22 01:00,44,1.55,,376,7.4
1994-05-24 08:00,36,1.12,,,
1994-05-28 13:56,118,2.19,SSC,786,18.5
1994-06-08 03:00,36,0.23,,661,5.1
1994-06-10 12:00,61,0.62,,755,13.2
1994-06-13 19:00,62,0.54,,684,6.2
1994-06-17 04:00,36,1.2,,,
1994-06-19 01:00,33,1.61,,767,16.4
1994-06-26 03:00,47,1.21,,533,11.4
1994-06-29 06:00,30,1.04,,,
1994-06-30 17:00,35,1.83,,,
1994-07-02 12:00,47,0.5,,670,6.3
1994-07-06 20:00,56,0.42,,527,9.8
1994-07-10 01:00,21,0.24,,347,5.7
1994-07-14 07:00,37,2.29,,645,12
1994-07-16 04:00,80,0.8,,835,7.4
1994-07-21 08:00,66,0.31,,540,8.3
1994-07-25 21:00,46,0.78,,,
1994-07-28 07:00,56,1,,648,10.5
1994-07-31 21:00,43,0.39,,548,6.3
1994-08-04 05:00,45,0.4,,332,4
1994-08-08 10:00,32,0.77,,,
1994-08-10 02:00,56,1.98,,390,15.3
1994-08-13 03:00,42,0.61,,691,10.5
1994-08-16 12:00,29,0.45,,507,5.8
1994-08-21 01:00,32,0.4,,,
1994-08-23 05:00,32,0.67,,400,12.2
1994-08-24 17:52,32,0.29,SSC,397,7.5
1994-08-26 22:00,66,0.45,,541,10.3
1994-08-30 14:00,29,0.49,,,
1994-08-31 23:00,38,0.92,,,
1994-09-04 07:00,42,0.97,,366,7.2
1994-09-06 12:00,54,1.51,,689,13.1
1994-09-09 17:00,36,0.28,,711,8.2
1994-09-14 01:00,46,1.15,,,
1994-09-16 10:00,56,0.69,,539,7.9
1994-09-21 00:00,36,0.43,,381,7.5
1994-09-25 21:00,36,0.41,,,
1994-09-30 12:00,40,0.48,,375,6.3
1994-10-02 17:12,41,2.22,SI,686,16.2
1994-10-04 19:00,36,0.68,,701,7.8
1994-10-07 02:00,31,0.45,,,
1994-10-11 05:00,31,0.54,,406,8.5
1994-10-12 17:27,42,1.33,SI,516,13.1
1994-10-15 06:00,36,0.37,,583,7.9
1994-10-17 09:00,43,0.35,,462,6.8
1994-10-19 14:52,37,0.41,SSC,,
1994-10-22 08:49,74,1.92,SSC,623,7
1994-10-25 20:00,59,0.46,,496,6.5
1994-10-29 00:25,35,2.79,SSC,418,26.8
1994-10-30 18:00,33,0.55,,675,7.1
1994-11-03 05:00,49,0.52,,,
1994-11-05 19:00,39,0.59,,477,9.7
1994-11-09 16:00,61,1.24,,579,12.9
1994-11-13 02:00,61,0.58,,,
1994-11-18 19:00,23,0.53,,426,15.1
1994-11-19 21:00,37,0.55,,493,10.7
1994-11-24 00:00,36,0.58,,324,6.8
1994-11-26 07:25,36,2.24,SI,,21.6
1994-11-30 04:00,39,0.83,,535,9
1994-12-02 04:00,36,0.59,,602,9.6
1994-12-05 21:05,36,0.62,SI,651,21
1994-12-08 03:00,69,0.5,,654,7.2
